transaction_id,transaction_date,txn_year,txn_month,txn_month_name,txn_quarter,product_id,product_name,category,region,city,state,customer_id,customer_name,customer_segment,age_group,gender,loyalty_tier,tenure_band,quantity,unit_price,discount,discount_band,net_revenue,total_revenue,status,is_returned,is_active_customer,created_at
TXN0263,2024-03-16,2024,3,Mar,1,P008,SSD Drive,PERIPHERALS,WEST,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,3,6500.0,0.13,Medium (10-20%),16965.0,16965.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0264,2024-08-13,2024,8,Aug,3,P001,Laptop,ELECTRONICS,NORTH,Mumbai,Maharashtra,CUST015,Customer_15 Lastname_15,Regular,31-40,FEMALE,Gold,Loyal,10,75000.0,0.24,High (20%+),570000.0,570000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0265,2024-02-01,2024,2,Feb,1,P007,USB Hub,ACCESSORIES,WEST,Ahmedabad,Gujarat,CUST027,Customer_27 Lastname_27,Occasional,22-30,FEMALE,Bronze,Loyal,3,1200.0,0.1,Low (0-10%),3240.0,3240.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0266,2024-06-09,2024,6,Jun,2,P004,Monitor,ACCESSORIES,WEST,Hyderabad,Telangana,CUST085,Customer_85 Lastname_85,Premium,51+,MALE,Silver,Loyal,9,18000.0,0.08,Low (0-10%),149040.0,149040.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0267,2024-11-08,2024,11,Nov,4,P008,SSD Drive,PERIPHERALS,EAST,Delhi,Delhi,CUST046,Customer_46 Lastname_46,Occasional,51+,MALE,Gold,Loyal,9,6500.0,0.09,Low (0-10%),53235.0,53235.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0268,2024-05-27,2024,5,May,2,P004,Monitor,ELECTRONICS,EAST,Ahmedabad,Gujarat,CUST039,Customer_39 Lastname_39,Occasional,41-50,OTHER,Gold,Loyal,4,18000.0,0.07,Low (0-10%),66960.0,66960.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0269,2024-05-27,2024,5,May,2,P008,SSD Drive,PERIPHERALS,EAST,Bangalore,Karnataka,CUST072,Customer_72 Lastname_72,Occasional,51+,MALE,Gold,Loyal,6,6500.0,0.12,Medium (10-20%),34320.0,34320.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0270,2024-01-22,2024,1,Jan,1,P007,USB Hub,ELECTRONICS,EAST,Kolkata,West Bengal,CUST099,Customer_99 Lastname_99,Occasional,51+,OTHER,Bronze,Loyal,7,1200.0,0.2,Medium (10-20%),6720.0,6720.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0271,2024-04-19,2024,4,Apr,2,P002,Mouse,ACCESSORIES,WEST,Ahmedabad,Gujarat,CUST084,Customer_84 Lastname_84,Occasional,51+,OTHER,Silver,Loyal,6,850.0,0.23,High (20%+),3927.0,3927.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0272,2024-05-04,2024,5,May,2,P005,Headphones,ELECTRONICS,UNKNOWN,Kolkata,West Bengal,CUST018,Customer_18 Lastname_18,Regular,31-40,MALE,Gold,Loyal,9,4500.0,0.17,Medium (10-20%),33615.0,33615.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0273,2024-02-21,2024,2,Feb,1,P004,Monitor,ACCESSORIES,WEST,Kolkata,West Bengal,CUST053,Customer_53 Lastname_53,Occasional,22-30,OTHER,Silver,Loyal,4,18000.0,0.01,Low (0-10%),71280.0,71280.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0274,2024-09-01,2024,9,Sep,3,P001,Laptop,ACCESSORIES,WEST,Hyderabad,Telangana,CUST021,Customer_21 Lastname_21,Occasional,51+,OTHER,Gold,Loyal,9,75000.0,0.0,No Discount,675000.0,513000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0275,2024-09-30,2024,9,Sep,3,P005,Headphones,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST008,Customer_8 Lastname_8,Premium,22-30,FEMALE,Bronze,Loyal,6,4500.0,0.07,Low (0-10%),25110.0,25110.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0276,2024-09-10,2024,9,Sep,3,P003,Keyboard,ELECTRONICS,WEST,Hyderabad,Telangana,CUST023,Customer_23 Lastname_23,Occasional,41-50,MALE,Bronze,Loyal,7,2500.0,0.22,High (20%+),13650.0,13650.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0277,2024-06-20,2024,6,Jun,2,P005,Headphones,PERIPHERALS,NORTH,Chennai,Tamil Nadu,CUST073,Customer_73 Lastname_73,Premium,31-40,MALE,Gold,Loyal,1,4500.0,0.0,No Discount,4500.0,4500.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0278,2024-05-19,2024,5,May,2,P008,SSD Drive,PERIPHERALS,WEST,Kolkata,West Bengal,CUST018,Customer_18 Lastname_18,Regular,31-40,MALE,Gold,Loyal,9,6500.0,0.13,Medium (10-20%),50895.0,50895.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0279,2024-04-05,2024,4,Apr,2,P002,Mouse,PERIPHERALS,EAST,Hyderabad,Telangana,CUST059,Customer_59 Lastname_59,Premium,41-50,FEMALE,Silver,Loyal,6,850.0,0.04,Low (0-10%),4896.0,4896.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0280,2024-11-08,2024,11,Nov,4,P006,Webcam,ELECTRONICS,SOUTH,Delhi,Delhi,CUST097,Customer_97 Lastname_97,Regular,51+,FEMALE,Silver,Loyal,5,3200.0,0.14,Medium (10-20%),13760.0,13760.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0281,2024-04-04,2024,4,Apr,2,P007,USB Hub,PERIPHERALS,NORTH,Kolkata,West Bengal,CUST052,Customer_52 Lastname_52,Regular,22-30,FEMALE,Silver,Loyal,9,1200.0,0.08,Low (0-10%),9936.0,9936.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0282,2024-04-30,2024,4,Apr,2,P008,SSD Drive,ACCESSORIES,WEST,Hyderabad,Telangana,CUST001,Customer_1 Lastname_1,Regular,22-30,FEMALE,Silver,Loyal,6,6500.0,0.23,High (20%+),30030.0,30030.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0283,2024-05-13,2024,5,May,2,P005,Headphones,PERIPHERALS,NORTH,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,6,4500.0,0.08,Low (0-10%),24840.0,24840.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0284,2024-07-26,2024,7,Jul,3,P004,Monitor,ACCESSORIES,SOUTH,Hyderabad,Telangana,CUST060,Customer_60 Lastname_60,Occasional,22-30,MALE,Gold,Loyal,1,18000.0,0.17,Medium (10-20%),14940.0,14940.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0285,2024-04-22,2024,4,Apr,2,P005,Headphones,ACCESSORIES,SOUTH,Pune,Maharashtra,CUST038,Customer_38 Lastname_38,Regular,31-40,FEMALE,Silver,Loyal,2,4500.0,0.16,Medium (10-20%),7560.0,7560.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0286,2024-12-25,2024,12,Dec,4,P008,SSD Drive,ACCESSORIES,WEST,Ahmedabad,Gujarat,CUST078,Customer_78 Lastname_78,Occasional,41-50,FEMALE,Bronze,Loyal,3,6500.0,0.11,Medium (10-20%),17355.0,17355.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0287,2024-09-26,2024,9,Sep,3,P008,SSD Drive,ELECTRONICS,NORTH,Pune,Maharashtra,CUST028,Customer_28 Lastname_28,Premium,51+,OTHER,Bronze,Loyal,9,6500.0,0.2,Medium (10-20%),46800.0,46800.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0288,2024-10-20,2024,10,Oct,4,P006,Webcam,ELECTRONICS,SOUTH,Mumbai,Maharashtra,CUST015,Customer_15 Lastname_15,Regular,31-40,FEMALE,Gold,Loyal,2,3200.0,0.23,High (20%+),4928.0,4928.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0289,2024-12-14,2024,12,Dec,4,P003,Keyboard,ACCESSORIES,NORTH,Chennai,Tamil Nadu,CUST067,Customer_67 Lastname_67,Premium,41-50,OTHER,Gold,Loyal,3,2500.0,0.08,Low (0-10%),6900.0,6900.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0290,2024-03-08,2024,3,Mar,1,P008,SSD Drive,ELECTRONICS,WEST,Hyderabad,Telangana,CUST058,Customer_58 Lastname_58,Occasional,41-50,FEMALE,Silver,Loyal,2,6500.0,0.22,High (20%+),10140.0,10140.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0291,2024-01-12,2024,1,Jan,1,P007,USB Hub,ACCESSORIES,EAST,Bangalore,Karnataka,CUST072,Customer_72 Lastname_72,Occasional,51+,MALE,Gold,Loyal,8,1200.0,0.14,Medium (10-20%),8256.0,8256.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0292,2024-08-04,2024,8,Aug,3,P005,Headphones,ELECTRONICS,NORTH,Hyderabad,Telangana,CUST075,Customer_75 Lastname_75,Occasional,41-50,OTHER,Silver,Loyal,1,4500.0,0.19,Medium (10-20%),3645.0,3645.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0293,2024-05-26,2024,5,May,2,P002,Mouse,ACCESSORIES,NORTH,Bangalore,Karnataka,CUST009,Customer_9 Lastname_9,Premium,31-40,OTHER,Silver,Loyal,9,850.0,0.25,High (20%+),5737.5,5737.5,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0294,2024-07-10,2024,7,Jul,3,P003,Keyboard,PERIPHERALS,WEST,Pune,Maharashtra,CUST094,Customer_94 Lastname_94,Occasional,22-30,MALE,Gold,Loyal,3,2500.0,0.19,Medium (10-20%),6075.0,6075.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0295,2024-11-30,2024,11,Nov,4,P008,SSD Drive,PERIPHERALS,SOUTH,Chennai,Tamil Nadu,CUST088,Customer_88 Lastname_88,Regular,51+,MALE,Gold,Loyal,7,6500.0,0.09,Low (0-10%),41405.0,41405.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0296,2024-04-24,2024,4,Apr,2,P002,Mouse,PERIPHERALS,SOUTH,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,3,850.0,0.25,High (20%+),1912.5,1912.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0297,2024-09-29,2024,9,Sep,3,P001,Laptop,PERIPHERALS,WEST,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,5,75000.0,0.12,Medium (10-20%),330000.0,330000.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0298,2024-02-27,2024,2,Feb,1,P004,Monitor,ACCESSORIES,SOUTH,Ahmedabad,Gujarat,CUST020,Customer_20 Lastname_20,Premium,41-50,FEMALE,Bronze,Loyal,4,18000.0,0.12,Medium (10-20%),63360.0,63360.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0299,2024-02-04,2024,2,Feb,1,P007,USB Hub,ELECTRONICS,SOUTH,Mumbai,Maharashtra,CUST003,Customer_3 Lastname_3,Regular,31-40,MALE,Bronze,Loyal,10,1200.0,0.19,Medium (10-20%),9720.0,9720.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0300,2024-01-23,2024,1,Jan,1,P001,Laptop,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST091,Customer_91 Lastname_91,Regular,51+,OTHER,Silver,Loyal,8,75000.0,0.15,Medium (10-20%),510000.0,510000.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0301,2024-09-14,2024,9,Sep,3,P008,SSD Drive,ELECTRONICS,SOUTH,Delhi,Delhi,CUST097,Customer_97 Lastname_97,Regular,51+,FEMALE,Silver,Loyal,4,6500.0,0.13,Medium (10-20%),22620.0,22620.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0302,2024-05-01,2024,5,May,2,P004,Monitor,PERIPHERALS,EAST,Pune,Maharashtra,CUST077,Customer_77 Lastname_77,Occasional,22-30,OTHER,Silver,Loyal,10,18000.0,0.08,Low (0-10%),165600.0,165600.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0303,2024-10-12,2024,10,Oct,4,P003,Keyboard,ACCESSORIES,NORTH,Ahmedabad,Gujarat,CUST039,Customer_39 Lastname_39,Occasional,41-50,OTHER,Gold,Loyal,9,2500.0,0.06,Low (0-10%),21150.0,21150.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0304,2024-09-25,2024,9,Sep,3,P003,Keyboard,ACCESSORIES,WEST,Pune,Maharashtra,CUST007,Customer_7 Lastname_7,Occasional,51+,FEMALE,Gold,Loyal,7,2500.0,0.14,Medium (10-20%),15050.0,15050.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0305,2024-05-03,2024,5,May,2,P007,USB Hub,ELECTRONICS,WEST,Bangalore,Karnataka,CUST049,Customer_49 Lastname_49,Occasional,31-40,OTHER,Gold,Loyal,7,1200.0,0.04,Low (0-10%),8064.0,8064.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0306,2024-08-01,2024,8,Aug,3,P005,Headphones,PERIPHERALS,WEST,Pune,Maharashtra,CUST008,Customer_8 Lastname_8,Premium,22-30,FEMALE,Bronze,Loyal,3,4500.0,0.2,Medium (10-20%),10800.0,10800.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0307,2024-08-18,2024,8,Aug,3,P003,Keyboard,ACCESSORIES,NORTH,Ahmedabad,Gujarat,CUST027,Customer_27 Lastname_27,Occasional,22-30,FEMALE,Bronze,Loyal,7,2500.0,0.06,Low (0-10%),16450.0,16450.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0308,2024-07-12,2024,7,Jul,3,P002,Mouse,ELECTRONICS,EAST,Bangalore,Karnataka,CUST025,Customer_25 Lastname_25,Premium,22-30,OTHER,Gold,Loyal,9,850.0,0.18,Medium (10-20%),6273.0,6273.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0309,2024-09-02,2024,9,Sep,3,P001,Laptop,PERIPHERALS,SOUTH,Pune,Maharashtra,CUST098,Customer_98 Lastname_98,Occasional,51+,MALE,Gold,Loyal,2,75000.0,0.05,Low (0-10%),142500.0,142500.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0310,2024-03-01,2024,3,Mar,1,P006,Webcam,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST002,Customer_2 Lastname_2,Occasional,31-40,MALE,Silver,Loyal,5,3200.0,0.24,High (20%+),12160.0,12160.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0311,2024-05-24,2024,5,May,2,P004,Monitor,ELECTRONICS,EAST,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,10,18000.0,0.18,Medium (10-20%),147600.0,147600.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0312,2024-09-19,2024,9,Sep,3,P008,SSD Drive,ACCESSORIES,EAST,Hyderabad,Telangana,CUST040,Customer_40 Lastname_40,Premium,31-40,MALE,Silver,Loyal,9,6500.0,0.16,Medium (10-20%),49140.0,49140.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0313,2024-04-14,2024,4,Apr,2,P008,SSD Drive,ACCESSORIES,EAST,Hyderabad,Telangana,CUST093,Customer_93 Lastname_93,Premium,51+,FEMALE,Gold,Loyal,2,6500.0,0.2,Medium (10-20%),10400.0,10400.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0314,2024-01-09,2024,1,Jan,1,P006,Webcam,PERIPHERALS,SOUTH,Bangalore,Karnataka,CUST029,Customer_29 Lastname_29,Regular,51+,FEMALE,Bronze,Loyal,7,3200.0,0.01,Low (0-10%),22176.0,22176.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0315,2024-10-18,2024,10,Oct,4,P007,USB Hub,ELECTRONICS,WEST,Pune,Maharashtra,CUST043,Customer_43 Lastname_43,Regular,22-30,MALE,Silver,Loyal,5,1200.0,0.04,Low (0-10%),5760.0,5760.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0316,2024-09-07,2024,9,Sep,3,P008,SSD Drive,ACCESSORIES,EAST,Chennai,Tamil Nadu,CUST088,Customer_88 Lastname_88,Regular,51+,MALE,Gold,Loyal,9,6500.0,0.16,Medium (10-20%),49140.0,49140.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0317,2024-10-06,2024,10,Oct,4,P008,SSD Drive,ELECTRONICS,SOUTH,Delhi,Delhi,CUST046,Customer_46 Lastname_46,Occasional,51+,MALE,Gold,Loyal,3,6500.0,0.18,Medium (10-20%),15990.0,15990.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0318,2024-02-08,2024,2,Feb,1,P003,Keyboard,PERIPHERALS,NORTH,Pune,Maharashtra,CUST008,Customer_8 Lastname_8,Premium,22-30,FEMALE,Bronze,Loyal,9,2500.0,0.25,High (20%+),16875.0,16875.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0319,2024-12-28,2024,12,Dec,4,P001,Laptop,ELECTRONICS,NORTH,Mumbai,Maharashtra,CUST081,Customer_81 Lastname_81,Regular,51+,OTHER,Silver,Loyal,7,75000.0,0.03,Low (0-10%),509250.0,509250.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0320,2024-12-03,2024,12,Dec,4,P001,Laptop,ELECTRONICS,WEST,Pune,Maharashtra,CUST048,Customer_48 Lastname_48,Premium,41-50,OTHER,Bronze,Loyal,4,75000.0,0.13,Medium (10-20%),261000.0,261000.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0321,2024-09-28,2024,9,Sep,3,P001,Laptop,ELECTRONICS,NORTH,Kolkata,West Bengal,CUST053,Customer_53 Lastname_53,Occasional,22-30,OTHER,Silver,Loyal,1,75000.0,0.13,Medium (10-20%),65250.0,65250.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0322,2024-04-01,2024,4,Apr,2,P005,Headphones,PERIPHERALS,WEST,Hyderabad,Telangana,CUST090,Customer_90 Lastname_90,Occasional,51+,MALE,Silver,Loyal,1,4500.0,0.13,Medium (10-20%),3915.0,3915.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0323,2024-06-30,2024,6,Jun,2,P002,Mouse,PERIPHERALS,EAST,Bangalore,Karnataka,CUST025,Customer_25 Lastname_25,Premium,22-30,OTHER,Gold,Loyal,9,850.0,0.04,Low (0-10%),7344.0,7344.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0324,2024-12-22,2024,12,Dec,4,P007,USB Hub,ACCESSORIES,SOUTH,Kolkata,West Bengal,CUST052,Customer_52 Lastname_52,Regular,22-30,FEMALE,Silver,Loyal,2,1200.0,0.09,Low (0-10%),2184.0,2184.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0325,2024-07-26,2024,7,Jul,3,P005,Headphones,ELECTRONICS,NORTH,Ahmedabad,Gujarat,CUST084,Customer_84 Lastname_84,Occasional,51+,OTHER,Silver,Loyal,2,4500.0,0.16,Medium (10-20%),7560.0,7560.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0326,2024-02-12,2024,2,Feb,1,P007,USB Hub,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST082,Customer_82 Lastname_82,Regular,31-40,MALE,Gold,Loyal,9,1200.0,0.12,Medium (10-20%),9504.0,9504.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0327,2024-04-27,2024,4,Apr,2,P007,USB Hub,PERIPHERALS,NORTH,Chennai,Tamil Nadu,CUST013,Customer_13 Lastname_13,Premium,22-30,MALE,Bronze,Loyal,6,1200.0,0.14,Medium (10-20%),6192.0,6192.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0328,2024-10-05,2024,10,Oct,4,P008,SSD Drive,PERIPHERALS,EAST,Chennai,Tamil Nadu,CUST010,Customer_10 Lastname_10,Premium,51+,FEMALE,Gold,Loyal,5,6500.0,0.01,Low (0-10%),32175.0,32175.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0329,2024-10-27,2024,10,Oct,4,P001,Laptop,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST041,Customer_41 Lastname_41,Occasional,31-40,OTHER,Silver,Loyal,3,75000.0,0.23,High (20%+),173250.0,173250.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0330,2024-12-12,2024,12,Dec,4,P007,USB Hub,ELECTRONICS,WEST,Chennai,Tamil Nadu,CUST073,Customer_73 Lastname_73,Premium,31-40,MALE,Gold,Loyal,2,1200.0,0.07,Low (0-10%),2232.0,2232.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0331,2024-09-13,2024,9,Sep,3,P006,Webcam,PERIPHERALS,NORTH,Kolkata,West Bengal,CUST018,Customer_18 Lastname_18,Regular,31-40,MALE,Gold,Loyal,7,3200.0,0.19,Medium (10-20%),18144.0,18144.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0332,2024-06-16,2024,6,Jun,2,P001,Laptop,ACCESSORIES,WEST,Chennai,Tamil Nadu,CUST010,Customer_10 Lastname_10,Premium,51+,FEMALE,Gold,Loyal,2,75000.0,0.11,Medium (10-20%),133500.0,133500.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0333,2024-08-09,2024,8,Aug,3,P005,Headphones,PERIPHERALS,WEST,Delhi,Delhi,CUST046,Customer_46 Lastname_46,Occasional,51+,MALE,Gold,Loyal,8,4500.0,0.12,Medium (10-20%),31680.0,31680.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0334,2024-02-12,2024,2,Feb,1,P007,USB Hub,ELECTRONICS,NORTH,Pune,Maharashtra,CUST038,Customer_38 Lastname_38,Regular,31-40,FEMALE,Silver,Loyal,2,1200.0,0.19,Medium (10-20%),1944.0,1944.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0335,2024-06-11,2024,6,Jun,2,P003,Keyboard,ELECTRONICS,WEST,Pune,Maharashtra,CUST082,Customer_82 Lastname_82,Regular,31-40,MALE,Gold,Loyal,7,2500.0,0.18,Medium (10-20%),14350.0,14350.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0336,2024-05-18,2024,5,May,2,P002,Mouse,ACCESSORIES,EAST,Hyderabad,Telangana,CUST040,Customer_40 Lastname_40,Premium,31-40,MALE,Silver,Loyal,2,850.0,0.0,No Discount,1700.0,1700.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0337,2024-02-22,2024,2,Feb,1,P003,Keyboard,PERIPHERALS,WEST,Hyderabad,Telangana,CUST058,Customer_58 Lastname_58,Occasional,41-50,FEMALE,Silver,Loyal,2,2500.0,0.05,Low (0-10%),4750.0,4750.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0338,2024-07-16,2024,7,Jul,3,P002,Mouse,PERIPHERALS,EAST,Pune,Maharashtra,CUST077,Customer_77 Lastname_77,Occasional,22-30,OTHER,Silver,Loyal,6,850.0,0.14,Medium (10-20%),4386.0,4386.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0339,2024-10-19,2024,10,Oct,4,P005,Headphones,PERIPHERALS,SOUTH,Bangalore,Karnataka,CUST011,Customer_11 Lastname_11,Occasional,22-30,MALE,Gold,Loyal,7,4500.0,0.1,Low (0-10%),28350.0,28350.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0340,2024-09-09,2024,9,Sep,3,P003,Keyboard,ACCESSORIES,EAST,Ahmedabad,Gujarat,CUST035,Customer_35 Lastname_35,Premium,51+,OTHER,Gold,Loyal,7,2500.0,0.04,Low (0-10%),16800.0,16800.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0341,2024-02-09,2024,2,Feb,1,P002,Mouse,ACCESSORIES,WEST,Hyderabad,Telangana,CUST054,Customer_54 Lastname_54,Premium,51+,MALE,Gold,Loyal,3,850.0,0.11,Medium (10-20%),2269.5,2269.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0342,2024-08-22,2024,8,Aug,3,P005,Headphones,PERIPHERALS,SOUTH,Chennai,Tamil Nadu,CUST064,Customer_64 Lastname_64,Regular,41-50,OTHER,Gold,Loyal,4,4500.0,0.18,Medium (10-20%),14760.0,14760.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0343,2024-06-17,2024,6,Jun,2,P003,Keyboard,ACCESSORIES,WEST,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,5,2500.0,0.0,No Discount,12500.0,12500.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0344,2024-06-02,2024,6,Jun,2,P006,Webcam,PERIPHERALS,SOUTH,Ahmedabad,Gujarat,CUST084,Customer_84 Lastname_84,Occasional,51+,OTHER,Silver,Loyal,7,3200.0,0.2,Medium (10-20%),17920.0,17920.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0345,2024-12-21,2024,12,Dec,4,P004,Monitor,ACCESSORIES,EAST,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,8,18000.0,0.08,Low (0-10%),132480.0,132480.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0346,2024-10-15,2024,10,Oct,4,P004,Monitor,ACCESSORIES,NORTH,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,6,18000.0,0.09,Low (0-10%),98280.0,98280.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0347,2024-08-12,2024,8,Aug,3,P003,Keyboard,ACCESSORIES,SOUTH,Pune,Maharashtra,CUST094,Customer_94 Lastname_94,Occasional,22-30,MALE,Gold,Loyal,9,2500.0,0.01,Low (0-10%),22275.0,22275.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0348,2024-05-03,2024,5,May,2,P002,Mouse,PERIPHERALS,EAST,Kolkata,West Bengal,CUST018,Customer_18 Lastname_18,Regular,31-40,MALE,Gold,Loyal,7,850.0,0.17,Medium (10-20%),4938.5,4938.5,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0349,2024-10-25,2024,10,Oct,4,P003,Keyboard,ACCESSORIES,WEST,Chennai,Tamil Nadu,CUST010,Customer_10 Lastname_10,Premium,51+,FEMALE,Gold,Loyal,7,2500.0,0.2,Medium (10-20%),14000.0,14000.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
